./addvectors	10	100	2.61325
./addvectors	20	100	5.6511
./addvectors	30	100	8.55882
./addvectors	40	100	12.3905
./addvectors	50	100	15.5134
./addvectors	60	100	16.0256
./addvectors	70	100	20.0089
./addvectors	80	100	19.9602
./addvectors	90	100	24.4534
./addvectors	100	100	24.1343
./addvectors	110	100	27.6917
./addvectors	120	100	30.269
./addvectors	130	100	34.4699
./addvectors	140	100	37.5943
./addvectors	150	100	46.2483
./addvectors	160	100	43.8865
./addvectors	170	100	47.5802
./addvectors	180	100	50.8109
./addvectors	190	100	53.7457
./addvectors	200	100	57.0538
./addvectors	100	1000	23.2422
./addvectors	200	1000	41.8384
./addvectors	300	1000	60.3709
./addvectors	400	1000	80.8243
./addvectors	500	1000	98.4965
./addvectors	600	1000	118.176
./addvectors	700	1000	135.318
./addvectors	800	1000	165.485
./addvectors	900	1000	177.217
./addvectors	1000	1000	194.34
./addvectors	1100	1000	243.156
./addvectors	1200	1000	294.818
./addvectors	1300	1000	303.501
./addvectors	1400	1000	333.877
./addvectors	1500	1000	367.452
./addvectors	1600	1000	403.269
./addvectors	1700	1000	436.488
./addvectors	1800	1000	469.094
./addvectors	1900	1000	505.606
./addvectors	2000	1000	538.898
./fdtd	10	100	4.8544
./fdtd	20	100	8.61824
./fdtd	30	100	13.1174
./fdtd	40	100	17.7263
./fdtd	50	100	20.9592
./fdtd	60	100	23.4412
./fdtd	70	100	27.213
./fdtd	80	100	29.6548
./fdtd	90	100	32.8991
./fdtd	100	100	154.797
./fdtd	110	100	206.973
./fdtd	120	100	231.987
./fdtd	130	100	258.956
./fdtd	140	100	274.33
./fdtd	150	100	442.034
./fdtd	160	100	454.149
./fdtd	170	100	475.945
./fdtd	180	100	512.709
./fdtd	190	100	552.679
./fdtd	200	100	577.697
./fdtd	100	1000	34.9388
./fdtd	200	1000	66.7054
./fdtd	300	1000	95.9695
./fdtd	400	1000	127.13
./fdtd	500	1000	158.399
./fdtd	600	1000	189.315
./fdtd	700	1000	215.193
./fdtd	800	1000	245.25
./fdtd	900	1000	273.082
./fdtd	1000	1000	1337.46
./fdtd	1100	1000	1666.9
./fdtd	1200	1000	2066.62
./fdtd	1300	1000	2288.17
./fdtd	1400	1000	2231.41
./fdtd	1500	1000	3960.23
./fdtd	1600	1000	4248.54
./fdtd	1700	1000	4610.7
./fdtd	1800	1000	4930.7
./fdtd	1900	1000	5202.09
./fdtd	2000	1000	5172.83
./nw	10	100	4.39603
./nw	20	100	7.39533
./nw	30	100	10.2102
./nw	40	100	14.724
./nw	50	100	16.4164
./nw	60	100	18.6941
./nw	70	100	21.2828
./nw	80	100	26.4131
./nw	90	100	26.0271
./nw	100	100	188.967
./nw	110	100	744.46
./nw	120	100	1661.5
./nw	130	100	2296.78
./nw	140	100	3717.54
./nw	150	100	8928.66
./nw	160	100	12005.8
./nw	170	100	19830.8
./nw	180	100	36088.1
./nw	190	100	33658.3
./nw	200	100	45318.4
./nw	100	1000	32.7537
./nw	200	1000	54.7553
./nw	300	1000	77.7093
./nw	400	1000	101.423
./nw	500	1000	124.286
./nw	600	1000	146.762
./nw	700	1000	169.17
./nw	800	1000	194.753
./nw	900	1000	212.69
./nw	1000	1000	516.969
./nw	1100	1000	6596.38
./nw	1200	1000	25700.5
./nw	1300	1000	36040.5
./nw	1400	1000	69640.1
./nw	1500	1000	91045.9
./nw	1600	1000	135835
./nw	1700	1000	153112
./nw	1800	1000	247721
./nw	1900	1000	266949
./nw	2000	1000	399427
./ra	10	100	2.36346
./ra	20	100	4.47283
./ra	30	100	5.88371
./ra	40	100	8.12093
./ra	50	100	9.33411
./ra	60	100	11.1867
./ra	70	100	12.7932
./ra	80	100	14.8568
./ra	90	100	15.9644
./ra	100	100	39.0684
./ra	110	100	44.188
./ra	120	100	99.6904
./ra	130	100	187.407
./ra	140	100	325.298
./ra	150	100	3492.3
./ra	160	100	15846.9
./ra	170	100	27969.6
./ra	180	100	46407.7
./ra	190	100	69046.4
./ra	200	100	98730.5
./ra	100	1000	17.544
./ra	200	1000	33.7594
./ra	300	1000	46.9546
./ra	400	1000	63.6621
./ra	500	1000	74.9947
./ra	600	1000	99.7296
./ra	700	1000	105.688
./ra	800	1000	120.05
./ra	900	1000	140.837
./ra	1000	1000	191.087
./ra	1100	1000	389.153
./ra	1200	1000	465.937
./ra	1300	1000	2316.02
./ra	1400	1000	3993.29
./ra	1500	1000	11459.1
./ra	1600	1000	386661
./ra	1700	1000	647296
./ra	1800	1000	672154
./ra	1900	1000	230271
./ra	2000	1000	296859
