./fdtd	10	100	5.72506
./fdtd	20	100	9.80838
./fdtd	30	100	13.9873
./fdtd	40	100	16.9446
./fdtd	50	100	21.195
./fdtd	60	100	25.4996
./fdtd	70	100	26.2226
./fdtd	80	100	32.0963
./fdtd	90	100	31.6088
./fdtd	100	100	173.169
./fdtd	110	100	191.238
./fdtd	120	100	222.223
./fdtd	130	100	259.031
./fdtd	140	100	369.979
./fdtd	150	100	490.873
./fdtd	160	100	536.969
./fdtd	170	100	579.31
./fdtd	180	100	599.627
./fdtd	190	100	645.524
./fdtd	200	100	668.288
./fdtd	100	1000	34.3864
./fdtd	200	1000	66.3101
./fdtd	300	1000	102.347
./fdtd	400	1000	125.94
./fdtd	500	1000	155.615
./fdtd	600	1000	186.885
./fdtd	700	1000	213.139
./fdtd	800	1000	244.781
./fdtd	900	1000	271.743
./fdtd	1000	1000	1581.94
./fdtd	1100	1000	1761.56
./fdtd	1200	1000	1949.98
./fdtd	1300	1000	2114.51
./fdtd	1400	1000	2568.27
./fdtd	1500	1000	4635.14
./fdtd	1600	1000	4955.55
./fdtd	1700	1000	5272.09
./fdtd	1800	1000	5623.14
./fdtd	1900	1000	5959
./fdtd	2000	1000	6247.91
./nw	10	100	3.95053
./nw	20	100	7.43174
./nw	30	100	11.4094
./nw	40	100	13.949
./nw	50	100	15.8392
./nw	60	100	18.4689
./nw	70	100	22.4099
./nw	80	100	26.9215
./nw	90	100	29.2492
./nw	100	100	97.9269
./nw	110	100	582.763
./nw	120	100	1636.39
./nw	130	100	2617.38
./nw	140	100	3347.66
./nw	150	100	4001.18
./nw	160	100	5247.48
./nw	170	100	6457.21
./nw	180	100	7230.57
./nw	190	100	10159
./nw	200	100	10528.1
./nw	100	1000	29.4618
./nw	200	1000	54.0979
./nw	300	1000	77.7759
./nw	400	1000	100.714
./nw	500	1000	122.529
./nw	600	1000	147.666
./nw	700	1000	167.414
./nw	800	1000	190.144
./nw	900	1000	216.146
./nw	1000	1000	516.196
./nw	1100	1000	5565.14
./nw	1200	1000	18829.1
./nw	1300	1000	47551.6
./nw	1400	1000	77771
./nw	1500	1000	102130
./nw	1600	1000	118783
./nw	1700	1000	161508
./nw	1800	1000	198016
./nw	1900	1000	232411
./nw	2000	1000	263242
./ra	10	100	2.55136
./ra	20	100	3.82022
./ra	30	100	5.3561
./ra	40	100	6.98298
./ra	50	100	9.93894
./ra	60	100	10.3927
./ra	70	100	12.8605
./ra	80	100	15.0446
./ra	90	100	15.3703
./ra	100	100	38.8661
./ra	110	100	44.997
./ra	120	100	66.5231
./ra	130	100	118.274
./ra	140	100	343.765
./ra	150	100	1774.22
./ra	160	100	5605.57
./ra	170	100	9562.22
./ra	180	100	8003.76
./ra	190	100	14818
./ra	200	100	20846.5
./ra	100	1000	18.8109
./ra	200	1000	32.486
./ra	300	1000	46.0656
./ra	400	1000	57.2307
./ra	500	1000	75.2894
./ra	600	1000	85.6146
./ra	700	1000	108.397
./ra	800	1000	120.052
./ra	900	1000	132.787
./ra	1000	1000	188.021
./ra	1100	1000	392.467
